,Temperature,Humidity,Voltage
1521,26.084,29.1157,2.74963
1522,26.084,29.09193333,2.74963
1523,26.084,29.06816667,2.74963
1524,26.084,29.0444,2.74963
1525,26.084,29.08005,2.74963
1526,26.084,29.1157,2.74963
1527,26.0889,29.1513,2.74963
1528,26.0938,29.1869,2.74963
1529,26.1036,29.1869,2.74963
1530,26.1134,29.1869,2.74963
1531,26.1134,29.1869,2.74963
1532,26.1232,29.11565,2.74963
1533,26.133000000000003,29.0444,2.74963
1534,26.1232,28.9018,2.74963
1535,26.11013333,28.9731,2.74963
1536,26.09706667,29.0444,2.74963
1537,26.084,29.1157,2.74963
1538,26.0742,29.2581,2.74963
1539,26.0938,29.1157,2.74963
1540,26.0987,29.1157,2.74963
1541,26.1036,29.1157,2.74963
1542,26.084,29.08,2.74963
1543,26.0791,29.0622,2.74963
1544,26.0742,29.0444,2.74963
1545,26.0644,29.0444,2.74963
1546,26.0546,29.1869,2.74963
1547,26.0448,29.1394,2.74963
1548,26.035,29.0919,2.74963
1549,26.0252,29.0444,2.74963
1550,26.0154,29.1157,2.74963
1551,25.9909,29.08005,2.74963
1552,25.9664,29.0444,2.74963
1553,25.94026667,29.1631,2.74963
1554,25.91413333,29.2818,2.74963
1555,25.888,29.4005,2.74963
1556,25.8831,29.45385,2.74963
1557,25.8782,29.5072,2.74963
1558,25.8782,29.4717,2.74963
1559,25.8684,29.4539,2.74963
1560,25.8586,29.4361,2.74963
1561,25.8488,29.4183,2.74963
1562,25.839000000000002,29.4005,2.74963
1563,25.8341,29.4183,2.74963
1564,25.8292,29.4361,2.74963
1565,25.8194,29.3293,2.74963
1566,25.81776667,29.37673333,2.74963
1567,25.81613333,29.42416667,2.74963
1568,25.8145,29.4716,2.74963
1569,25.81286667,29.51903333,2.74963
1570,25.81123333,29.56646667,2.74963
1571,25.8096,29.6139,2.74963
1572,25.79217778,29.6297,2.74963
1573,25.77475556,29.6455,2.74963
1574,25.75733333,29.6613,2.74963
1575,25.73991111,29.6771,2.74963
1576,25.72248889,29.6929,2.74963
1577,25.70506667,29.7087,2.74963
1578,25.68764444,29.7245,2.74963
1579,25.67022222,29.7403,2.74963
1580,25.6528,29.7561,2.74963
1581,25.6136,29.7561,2.74963
1582,25.594,29.7987,2.74963
1583,25.5744,29.8413,2.74963
1584,25.5548,29.8839,2.74963
1585,25.5352,29.9265,2.74963
1586,25.5156,29.9691,2.74963
1587,25.4862,29.9691,2.74963
1588,25.47313333,29.99275556,2.748222222
1589,25.46006667,30.01641111,2.746814444
1590,25.447,30.04006667,2.7454066669999997
1591,25.43393333,30.06372222,2.7439988889999998
1592,25.42086667,30.08737778,2.7425911110000003
1593,25.4078,30.11103333,2.741183333
1594,25.39473333,30.13468889,2.739775556
1595,25.38166667,30.15834444,2.738367778
1596,25.3686,30.182,2.73696
1597,25.3784,30.2175,2.74963
1598,25.37105,30.2307875,2.74963
1599,25.3637,30.244075,2.74963
1600,25.35635,30.2573625,2.74963
1601,25.349,30.27065,2.74963
1602,25.34165,30.2839375,2.74963
1603,25.3343,30.297225,2.74963
1604,25.32695,30.3105125,2.74963
1605,25.3196,30.3238,2.74963
1606,25.3196,30.3238,2.74963
1607,25.3196,30.3238,2.74963
1608,25.31225,30.3238,2.7464625
1609,25.3049,30.3238,2.7432950000000003
1610,25.29755,30.3238,2.7401275000000003
1611,25.2902,30.3238,2.73696
1612,25.2832,30.35415714,2.73877
1613,25.2762,30.38451429,2.74058
1614,25.2692,30.41487143,2.7423900000000003
1615,25.2622,30.44522857,2.7442
1616,25.2552,30.47558571,2.74601
1617,25.2482,30.50594286,2.74782
1618,25.2412,30.5363,2.74963
1619,25.23728,30.50088,2.747096
1620,25.23336,30.465459999999997,2.7445619999999997
1621,25.22944,30.43004,2.742028
1622,25.22552,30.39462,2.7394939999999997
1623,25.2216,30.3592,2.73696
1624,25.2216,30.5363,2.73696
1625,25.2216,30.6071,2.73696
1626,25.2216,30.5363,2.73696
1627,25.22813333,30.5127,2.741183333
1628,25.23466667,30.4891,2.7454066669999997
1629,25.2412,30.4655,2.74963
1630,25.2608,30.4301,2.73696
1631,25.2608,30.37695,2.7432950000000003
1632,25.2608,30.3238,2.74963
1633,25.2608,30.3238,2.74963
1634,25.2608,30.3238,2.74963
1635,25.2608,30.3238,2.74963
1636,25.2608,30.3238,2.74963
1637,25.2608,30.3238,2.74963
1638,25.2608,30.3238,2.74963
1639,25.2608,30.3238,2.74963
1640,25.2608,30.3238,2.73696
1641,25.2608,30.35925,2.73696
1642,25.2608,30.3947,2.73696
1643,25.2706,30.3947,2.74963
1644,25.2706,30.376975,2.7464625
1645,25.2706,30.35925,2.7432950000000003
1646,25.2706,30.341525,2.7401275000000003
1647,25.2706,30.3238,2.73696
1648,25.2804,30.3238,2.74963
1649,25.2804,30.2529,2.73696
1650,25.3,30.2529,2.73696
1651,25.3,30.2884,2.73696
1652,25.3049,30.27065,2.73696
1653,25.3098,30.2529,2.73696
1654,25.30653333,30.2529,2.741183333
1655,25.30326667,30.2529,2.7454066669999997
1656,25.3,30.2529,2.74963
1657,25.3196,30.2529,2.73696
1658,25.3098,30.3238,2.74963
1659,25.30653333,30.30016667,2.74963
1660,25.30326667,30.27653333,2.74963
1661,25.3,30.2529,2.74963
1662,25.2608,30.2529,2.74963
1663,25.2804,30.1465,2.73696
1664,25.2902,30.5009,2.73696
1665,25.2804,30.5363,2.74963
1666,25.2804,30.6071,2.74963
1667,25.2804,30.5717,2.74963
1668,25.2804,30.5363,2.74963
1669,25.2755,30.483175,2.7464625
1670,25.2706,30.43005,2.7432950000000003
1671,25.2657,30.376925,2.7401275000000003
1672,25.2608,30.3238,2.73696
1673,25.250999999999998,30.2529,2.73696
1674,25.2412,30.2529,2.74963
1675,25.2314,30.2529,2.73696
1676,25.2265,30.2352,2.7432950000000003
1677,25.2216,30.2175,2.74963
1678,25.2216,30.182,2.73696
1679,25.2216,30.2175,2.74963
1680,25.2118,30.235225,2.7464625
1681,25.201999999999998,30.25295,2.7432950000000003
1682,25.1922,30.270675,2.7401275000000003
1683,25.1824,30.2884,2.73696
1684,25.1628,30.3238,2.74963
1685,25.153000000000002,30.28835,2.74963
1686,25.1432,30.2529,2.74963
1687,25.1334,30.2529,2.74963
1688,25.11625,30.270625,2.7464625
1689,25.0991,30.28835,2.7432950000000003
1690,25.08195,30.306075,2.7401275000000003
1691,25.0648,30.3238,2.73696
1692,25.0452,30.3947,2.74963
1693,25.03213333,30.4183,2.74963
1694,25.01906667,30.4419,2.74963
1695,25.006,30.4655,2.74963
1696,25.006,30.4655,2.73696
1697,24.9864,30.4655,2.73696
1698,24.9864,30.6071,2.73696
1699,24.9864,30.5363,2.73696
1700,24.9766,30.5363,2.73696
1701,24.9717,30.5363,2.73696
1702,24.9668,30.5363,2.73696
1703,24.9619,30.5186,2.7432950000000003
1704,24.956999999999997,30.5009,2.74963
1705,24.9276,30.5363,2.74963
1706,24.9178,30.5363,2.73696
1707,24.9031,30.5363,2.7432950000000003
1708,24.8884,30.5363,2.74963
1709,24.8786,30.6779,2.73696
1710,24.8786,30.6425,2.7432950000000003
1711,24.8786,30.6071,2.74963
1712,24.87664,30.6354,2.74963
1713,24.874679999999998,30.6637,2.74963
1714,24.87272,30.691999999999997,2.74963
1715,24.87076,30.7203,2.74963
1716,24.8688,30.7486,2.74963
1717,24.859,30.6071,2.74963
1718,24.8492,30.5717,2.7244
1719,24.8394,30.7486,2.73696
1720,24.8296,30.7486,2.73696
1721,24.8198,30.7133,2.73696
1722,24.8198,30.6779,2.73696
1723,24.81,30.7486,2.74963
1724,24.80412,30.755679999999998,2.747096
1725,24.79824,30.762759999999997,2.7445619999999997
1726,24.792360000000002,30.769840000000002,2.742028
1727,24.786479999999997,30.77692,2.7394939999999997
1728,24.7806,30.784000000000002,2.73696
1729,24.7708,30.7133,2.73696
1730,24.761,30.74865,2.7432950000000003
1731,24.7512,30.784000000000002,2.74963
1732,24.7316,30.7722,2.7454066669999997
1733,24.712,30.7604,2.741183333
1734,24.6924,30.7486,2.73696
1735,24.6924,31.0314,2.73696
1736,24.67525,31.0049,2.7401275000000003
1737,24.6581,30.9784,2.7432950000000003
1738,24.64095,30.9519,2.7464625
1739,24.6238,30.9254,2.74963
1740,24.614,31.1727,2.73696
1741,24.6042,30.9254,2.73696
1742,24.5846,30.9254,2.7244
1743,24.5748,30.9372,2.728586667
1744,24.565,30.949,2.732773333
1745,24.5552,30.9608,2.73696
1746,24.5356,30.9608,2.7244
1747,24.5356,31.0314,2.73696
1748,24.5258,31.06675,2.73696
1749,24.516,31.1021,2.73696
1750,24.5062,31.2433,2.73696
1751,24.4964,31.208000000000002,2.73696
1752,24.4866,31.1727,2.73696
1753,24.4768,31.1727,2.73696
1754,24.467,31.1727,2.73696
1755,24.4523,31.208000000000002,2.73696
1756,24.4376,31.2433,2.73696
1757,24.4278,31.1727,2.73696
1758,24.418000000000003,31.1021,2.73696
1759,24.418000000000003,31.2433,2.73696
1760,24.3984,31.2433,2.73696
1761,24.3788,31.4549,2.74963
1762,24.36246667,31.44316667,2.7454066669999997
1763,24.34613333,31.43143333,2.741183333
1764,24.3298,31.4197,2.73696
1765,24.3102,31.4549,2.73696
1766,24.3102,31.4549,2.73696
1767,24.2906,31.5607,2.73696
1768,24.2808,31.4549,2.7244
1769,24.2612,31.5254,2.73696
1770,24.2563,31.55185,2.73696
1771,24.2514,31.5783,2.73696
1772,24.2465,31.60475,2.73696
1773,24.2416,31.6312,2.73696
1774,24.2514,31.5959,2.73696
1775,24.2514,31.5959,2.73068
1776,24.2514,31.5959,2.7244
1777,24.2416,31.5254,2.73696
1778,24.2416,31.5959,2.73696
1779,24.2269,31.5959,2.73696
1780,24.2122,31.5959,2.73696
1781,24.1975,31.56065,2.73696
1782,24.1828,31.5254,2.73696
1783,24.1828,31.5959,2.73696
1784,24.1632,31.66635,2.73696
1785,24.1436,31.7368,2.73696
1786,24.124000000000002,31.7016,2.73696
1787,24.1044,31.6664,2.73696
1788,24.0995,31.5783,2.73696
1789,24.0946,31.4902,2.73696
1790,24.0946,31.6312,2.7244
1791,24.1044,31.7368,2.73696
1792,24.0848,31.7368,2.73696
1793,24.0848,31.6312,2.73696
1794,24.0848,31.6664,2.7244
1795,24.075,31.5607,2.73696
1796,24.0652,31.7016,2.7244
1797,24.0554,31.7192,2.73068
1798,24.0456,31.7368,2.73696
1799,24.026,31.772,2.73696
1800,24.0162,31.772,2.73696
1801,24.0064,31.6664,2.73696
1802,24.0064,31.7368,2.73696
1803,23.9868,31.5959,2.7244
1804,23.9917,31.66635,2.73068
1805,23.9966,31.7368,2.73696
1806,23.9966,31.7368,2.73696
1807,23.9868,31.6664,2.7244
1808,23.9672,31.7368,2.7244
1809,23.9672,31.7368,2.7244
1810,23.9574,31.8072,2.73696
1811,23.9476,31.772,2.73696
1812,23.94106667,31.8072,2.73696
1813,23.93453333,31.8424,2.73696
1814,23.928,31.8776,2.73696
1815,23.9133,31.8424,2.73068
1816,23.8986,31.8072,2.7244
1817,23.88635,31.816,2.7275400000000003
1818,23.8741,31.8248,2.73068
1819,23.86185,31.8336,2.73382
1820,23.8496,31.8424,2.73696
1821,23.8398,31.8072,2.73696
1822,23.8251,31.8248,2.73696
1823,23.8104,31.8424,2.73696
1824,23.7908,32.0887,2.73696
1825,23.781,32.03595,2.73068
1826,23.7712,31.9832,2.7244
1827,23.7614,31.948,2.73696
1828,23.7516,31.948,2.73696
1829,23.7369,32.0535,2.73696
1830,23.7222,32.159,2.73696
1831,23.7124,32.0887,2.7244
1832,23.7075,32.10625,2.73068
1833,23.7026,32.1238,2.73696
1834,23.7026,32.0887,2.73696
1835,23.6928,32.0535,2.73068
1836,23.683000000000003,32.0183,2.7244
1837,23.6634,32.159,2.73696
1838,23.6634,32.0887,2.7244
1839,23.6634,32.159,2.73696
1840,23.6585,32.19415,2.73068
1841,23.6536,32.2293,2.7244
1842,23.63726667,32.20586667,2.720253333
1843,23.62093333,32.18243333,2.716106667
1844,23.6046,32.159,2.71196
1845,23.585,32.159,2.7244
1846,23.5703,32.22925,2.73068
1847,23.5556,32.2995,2.73696
1848,23.5556,32.3698,2.7244
1849,23.5556,32.3698,2.7244
1850,23.5556,32.3698,2.7244
1851,23.5409,32.3698,2.7244
1852,23.5262,32.3698,2.7244
1853,23.5262,32.3698,2.73696
1854,23.5262,32.4049,2.7244
1855,23.5213,32.3522,2.7244
1856,23.5164,32.2995,2.7244
1857,23.487,32.44,2.73696
1858,23.4772,32.5102,2.7244
1859,23.4772,32.44,2.7244
1860,23.4674,32.44,2.7244
1861,23.4576,32.44,2.7244
1862,23.4282,32.5452,2.7244
1863,23.4233,32.56275,2.7244
1864,23.4184,32.5803,2.7244
1865,23.4086,32.5803,2.7244
1866,23.4086,32.5803,2.7244
1867,23.3792,32.6505,2.73696
1868,23.3792,32.6505,2.7244
1869,23.3596,32.7557,2.7244
1870,23.3498,32.7206,2.7244
1871,23.3498,32.68555,2.7244
1872,23.3498,32.6505,2.7244
1873,23.3547,32.6505,2.7244
1874,23.3596,32.6505,2.7244
1875,23.3498,32.7206,2.7244
1876,23.34,32.7206,2.7244
1877,23.34,32.8257,2.7244
1878,23.3498,32.7907,2.7244
1879,23.34,32.7907,2.7244
1880,23.3302,32.7907,2.7244
1881,23.3204,32.7907,2.7244
1882,23.3106,32.7206,2.7244
1883,23.3008,32.8608,2.7244
1884,23.29426667,32.83743333,2.7244
1885,23.28773333,32.81406667,2.7244
1886,23.2812,32.7907,2.7244
1887,23.2714,32.86075,2.7244
1888,23.2616,32.9308,2.7244
1889,23.241999999999997,33.0359,2.7244
1890,23.241999999999997,32.8608,2.7244
1891,23.2224,32.8958,2.7244
1892,23.2126,32.9133,2.7244
1893,23.2028,32.9308,2.7244
1894,23.2028,32.9308,2.71196
1895,23.1832,33.0009,2.7244
1896,23.1734,33.0709,2.71196
1897,23.1636,33.1409,2.7244
1898,23.1636,33.1584,2.7244
1899,23.1636,33.1759,2.7244
1900,23.1538,33.1409,2.7244
1901,23.144000000000002,33.0709,2.7244
1902,23.144000000000002,33.1759,2.7244
1903,23.144000000000002,33.0359,2.7244
1904,23.13665,33.06215,2.7244
1905,23.1293,33.0884,2.7244
1906,23.12195,33.11465,2.7244
1907,23.1146,33.1409,2.7244
1908,23.1048,33.1409,2.7244
1909,23.1048,33.1059,2.7244
1910,23.1048,33.0709,2.7244
1911,23.1048,33.1409,2.7244
1912,23.0852,33.1409,2.71196
1913,23.0852,33.17585,2.71818
1914,23.0852,33.2108,2.7244
1915,23.06886667,33.25743333,2.7244
1916,23.05253333,33.30406667,2.7244
1917,23.0362,33.3507,2.7244
1918,23.0264,33.3507,2.7244
1919,23.0166,33.3507,2.7244
1920,23.0068,33.3507,2.7244
1921,22.9921,33.4206,2.7244
1922,22.9774,33.4905,2.7244
1923,22.96515,33.45555,2.7244
1924,22.9529,33.4206,2.7244
1925,22.94065,33.38565,2.7244
1926,22.9284,33.3507,2.7244
1927,22.9382,33.4556,2.7244
1928,22.92186667,33.44393333,2.7244
1929,22.90553333,33.43226667,2.7244
1930,22.8892,33.4206,2.7244
1931,22.8843,33.438075,2.7244
1932,22.8794,33.45555,2.7244
1933,22.8745,33.473025,2.7244
1934,22.8696,33.4905,2.7244
1935,22.85,33.4905,2.7244
1936,22.8402,33.50795,2.7244
1937,22.8304,33.5254,2.7244
1938,22.8206,33.56035,2.7244
1939,22.8108,33.5953,2.7244
1940,22.801,33.6302,2.7244
1941,22.7912,33.6302,2.71818
1942,22.7814,33.6302,2.71196
1943,22.7667,33.6651,2.71818
1944,22.752,33.7,2.7244
1945,22.7324,33.7698,2.7244
1946,22.7128,33.7698,2.7244
1947,22.703000000000003,33.83955,2.7244
1948,22.6932,33.9093,2.7244
1949,22.6834,33.92093333,2.7244
1950,22.6736,33.93256667,2.7244
1951,22.6638,33.9442,2.7244
1952,22.6442,33.9093,2.71196
1953,22.6393,33.9093,2.71196
1954,22.6344,33.9093,2.71196
1955,22.605,33.979,2.71196
1956,22.6246,33.979,2.7244
1957,22.6001,33.99645,2.7244
1958,22.5756,34.0139,2.7244
1959,22.56906667,34.0255,2.7244
1960,22.56253333,34.0371,2.7244
1961,22.555999999999997,34.0487,2.7244
1962,22.5364,34.1184,2.71196
1963,22.5168,34.1184,2.7244
1964,22.5168,34.1184,2.71196
1965,22.506999999999998,34.1358,2.71196
1966,22.4972,34.1532,2.71196
1967,22.4874,34.188,2.71196
1968,22.458000000000002,34.2577,2.71196
1969,22.45146667,34.2577,2.716106667
1970,22.44493333,34.2577,2.720253333
1971,22.4384,34.2577,2.7244
1972,22.4188,34.2577,2.71196
1973,22.4188,34.2577,2.7244
1974,22.4188,34.2577,2.7244
1975,22.409000000000002,34.2925,2.71196
1976,22.4188,34.2577,2.71196
1977,22.409000000000002,34.2925,2.71818
1978,22.3992,34.3273,2.7244
1979,22.3894,34.3273,2.69964
1980,22.3698,34.3621,2.71202
1981,22.3502,34.3969,2.7244
1982,22.3404,34.3969,2.71196
1983,22.3502,34.4664,2.7244
1984,22.3208,34.536,2.7244
1985,22.31753333,34.536,2.720253333
1986,22.31426667,34.536,2.716106667
1987,22.311,34.536,2.71196
1988,22.3012,34.536,2.71196
1989,22.2914,34.536,2.71196
1990,22.3012,34.536,2.71196
1991,22.2816,34.536,2.71196
1992,22.2816,34.536,2.71196
1993,22.261999999999997,34.536,2.7244
1994,22.2522,34.58815,2.71818
1995,22.2424,34.6403,2.71196
1996,22.2228,34.6403,2.71196
1997,22.213,34.675,2.71196
1998,22.2032,34.7097,2.71196
1999,22.1836,34.7445,2.7244
2000,22.2032,34.7445,2.71196
2001,22.1836,34.7445,2.7244
2002,22.164,34.7445,2.71196
2003,22.164,34.7445,2.71196
2004,22.164,34.7445,2.71196
2005,22.164,34.7445,2.71196
2006,22.164,34.7445,2.71196
2007,22.1248,34.7445,2.71196
2008,22.1248,34.7792,2.7244
2009,22.115,34.7792,2.71196
2010,22.1003,34.8313,2.7058
2011,22.0856,34.8834,2.69964
2012,22.0464,34.9875,2.71196
2013,22.0072,35.0915,2.71196
2014,21.9778,35.1262,2.71196
2015,21.9484,35.1609,2.71196
2016,21.919,35.1955,2.71196
2017,21.8896,35.2302,2.69964
2018,21.87,35.2302,2.69964
2019,21.8308,35.2995,2.71196
2020,21.8112,35.2995,2.69964
2021,21.8014,35.36875,2.7058
2022,21.7916,35.438,2.71196
2023,21.8014,35.438,2.71196
2024,21.7671,35.4553,2.71196
2025,21.7328,35.4726,2.71196
2026,21.7132,35.5072,2.71196
2027,21.6838,35.5764,2.71196
2028,21.6838,35.5764,2.71196
2029,21.6642,35.6456,2.71196
2030,21.6544,35.6456,2.69964
2031,21.6348,35.7494,2.69964
2032,21.6152,35.7148,2.71196
2033,21.5956,35.7839,2.71196
2034,21.5858,35.8185,2.71196
2035,21.576,35.853,2.69964
2036,21.562279999999998,35.88064,2.7021040000000003
2037,21.548560000000002,35.90828,2.704568
2038,21.53484,35.93592,2.707032
2039,21.52112,35.96356,2.709496
2040,21.5074,35.9912,2.71196
2041,21.4976,36.02575,2.7058
2042,21.4878,36.0603,2.69964
2043,21.478,36.1293,2.71196
2044,21.4584,36.1293,2.71196
2045,21.4486,36.1638,2.7058
2046,21.4388,36.1983,2.69964
2047,21.4192,36.2328,2.71196
2048,21.4192,36.2328,2.69964
2049,21.3996,36.2673,2.71196
2050,21.38,36.2673,2.69964
2051,21.3653,36.30176667,2.69964
2052,21.3506,36.33623333,2.69964
2053,21.3359,36.3707,2.69964
2054,21.3212,36.40516667,2.69964
2055,21.3065,36.43963333,2.69964
2056,21.2918,36.4741,2.69964
2057,21.2771,36.4741,2.69964
2058,21.2624,36.4741,2.69964
2059,21.2428,36.543,2.69964
2060,21.2428,36.543,2.69964
2061,21.2232,36.5774,2.69964
2062,21.2036,36.6118,2.69964
2063,21.2036,36.6463,2.69964
2064,21.1889,36.6549,2.69964
2065,21.1742,36.6635,2.69964
2066,21.1595,36.6721,2.69964
2067,21.1448,36.6807,2.69964
2068,21.135,36.7151,2.69964
2069,21.1252,36.7495,2.69964
2070,21.1154,36.7839,2.69964
2071,21.1056,36.8183,2.69964
2072,21.0958,36.8355,2.69964
2073,21.086,36.8527,2.69964
2074,21.0762,36.8699,2.69964
2075,21.0664,36.8871,2.69964
2076,21.0468,36.8871,2.69964
2077,21.037,36.928340000000006,2.69964
2078,21.0272,36.96958,2.69964
2079,21.0174,37.01082,2.69964
2080,21.0076,37.05206,2.69964
2081,20.9978,37.0933,2.69964
2082,20.9782,37.0933,2.69964
2083,20.9782,37.0933,2.69964
2084,20.9684,37.1105,2.69964
2085,20.9586,37.1277,2.69964
2086,20.939,37.162,2.69964
2087,20.9292,37.2307,2.69964
2088,20.9096,37.162,2.68742
2089,20.9047,37.17915,2.69353
2090,20.8998,37.1963,2.69964
2091,20.89,37.2307,2.69964
2092,20.8802,37.265,2.69964
2093,20.8704,37.31645,2.69964
2094,20.8606,37.3679,2.69964
2095,20.840999999999998,37.2993,2.69964
2096,20.8312,37.32216667,2.69964
2097,20.8214,37.34503333,2.69964
2098,20.8116,37.3679,2.69964
2099,20.8018,37.3679,2.69964
2100,20.791999999999998,37.41935,2.69964
2101,20.7822,37.4708,2.69964
2102,20.7724,37.4365,2.69964
2103,20.743000000000002,37.5051,2.69964
2104,20.7332,37.5051,2.69964
2105,20.7234,37.5508,2.69964
2106,20.7136,37.5965,2.69964
2107,20.7038,37.6422,2.69964
2108,20.694000000000003,37.6422,2.69964
2109,20.6891,37.65935,2.69964
2110,20.6842,37.6765,2.69964
2111,20.6646,37.7107,2.69964
2112,20.6548,37.7107,2.69964
2113,20.6352,37.745,2.68742
2114,20.6352,37.7792,2.69964
2115,20.6156,37.7792,2.69964
2116,20.6156,37.8134,2.69964
2117,20.6009,37.8134,2.69964
2118,20.5862,37.8134,2.69964
2119,20.5764,37.8477,2.69964
2120,20.5568,37.8819,2.69964
2121,20.546999999999997,37.8819,2.68742
2122,20.546999999999997,37.8819,2.69964
2123,20.5372,37.899,2.69964
2124,20.5274,37.9161,2.69964
2125,20.5127,37.9332,2.69964
2126,20.498,37.9503,2.69964
2127,20.498,37.9845,2.69964
2128,20.4882,38.0187,2.69964
2129,20.4833,38.0358,2.69964
2130,20.4784,38.0529,2.69964
2131,20.4686,38.0529,2.69964
2132,20.4588,38.0529,2.69964
2133,20.4588,38.0529,2.69964
2134,20.4392,38.1213,2.69964
2135,20.4392,38.0871,2.69964
2136,20.4392,38.0871,2.68742
2137,20.4294,38.1213,2.68742
2138,20.4196,38.1213,2.68742
2139,20.4196,38.1555,2.69964
2140,20.4294,38.1213,2.69964
2141,20.4196,38.1213,2.69353
2142,20.4098,38.1213,2.68742
2143,20.4098,38.1384,2.68742
2144,20.4098,38.1555,2.68742
2145,20.4,38.1213,2.68742
2146,20.4,38.1897,2.68742
2147,20.39346667,38.1897,2.691493333
2148,20.38693333,38.1897,2.695566667
2149,20.3804,38.1897,2.69964
2150,20.3804,38.1897,2.69964
2151,20.3804,38.1897,2.69964
2152,20.3804,38.1897,2.69964
2153,20.3608,38.258,2.69964
2154,20.3608,38.258,2.69964
2155,20.3412,38.258,2.69964
2156,20.3412,38.2751,2.69964
2157,20.3412,38.2922,2.69964
2158,20.3216,38.2922,2.68742
2159,20.3216,38.2922,2.69964
2160,20.3216,38.30356667,2.69964
2161,20.3216,38.31493333,2.69964
2162,20.3216,38.3263,2.69964
2163,20.31506667,38.3263,2.695566667
2164,20.30853333,38.3263,2.691493333
2165,20.302,38.3263,2.68742
2166,20.302,38.3263,2.69964
2167,20.302,38.3263,2.68742
2168,20.2922,38.3263,2.68742
2169,20.2922,38.3263,2.68742
2170,20.2824,38.3605,2.69964
2171,20.2922,38.3605,2.69964
2172,20.2726,38.3946,2.68742
2173,20.2726,38.3946,2.68742
2174,20.26933333,38.3946,2.68742
2175,20.26606667,38.3946,2.68742
2176,20.2628,38.3946,2.68742
2177,20.2628,38.3946,2.68742
2178,20.2628,38.3946,2.69964
2179,20.2628,38.3946,2.69964
2180,20.2628,38.3946,2.69964
2181,20.2432,38.3946,2.69964
2182,20.253,38.4629,2.68742
2183,20.2432,38.4287,2.69964
2184,20.2383,38.4458,2.69353
2185,20.2334,38.4629,2.68742
2186,20.2236,38.4629,2.69353
2187,20.2138,38.4629,2.69964
2188,20.2138,38.5311,2.68742
2189,20.204,38.5652,2.68742
2190,20.1942,38.5993,2.68742
2191,20.1893,38.5993,2.69353
2192,20.1844,38.5993,2.69964
2193,20.1844,38.5993,2.69964
2194,20.1648,38.5993,2.68742
2195,20.1746,38.61635,2.68742
2196,20.1844,38.6334,2.68742
2197,20.1697,38.61635,2.69353
2198,20.155,38.5993,2.69964
2199,20.15173333,38.5993,2.695566667
2200,20.14846667,38.5993,2.691493333
2201,20.1452,38.5993,2.68742
2202,20.155,38.6334,2.68742
2203,20.1452,38.65045,2.68742
2204,20.1354,38.6675,2.68742
2205,20.1354,38.6675,2.68742
2206,20.1305,38.65045,2.69353
2207,20.1256,38.6334,2.69964
2208,20.1354,38.6334,2.69964
2209,20.1403,38.65045,2.69353
2210,20.1452,38.6675,2.68742
2211,20.1354,38.6675,2.68742
2212,20.1256,38.6675,2.68742
2213,20.1452,38.6334,2.68742
2214,20.1256,38.6675,2.68742
2215,20.1256,38.6675,2.68742
2216,20.1256,38.6334,2.69964
2217,20.1158,38.6675,2.69964
2218,20.1256,38.6675,2.68742
2219,20.1256,38.6334,2.68742
2220,20.1256,38.6334,2.69964
2221,20.1207,38.65045,2.69353
2222,20.1158,38.6675,2.68742
2223,20.1158,38.6675,2.68742
2224,20.105999999999998,38.6675,2.68742
2225,20.1011,38.65045,2.68742
2226,20.0962,38.6334,2.68742
2227,20.105999999999998,38.6334,2.69964
2228,20.0962,38.6675,2.69964
2229,20.0962,38.6675,2.68742
2230,20.105999999999998,38.6675,2.68742
2231,20.105999999999998,38.6675,2.69964
2232,20.105999999999998,38.6675,2.68742
2233,20.0962,38.7016,2.68742
2234,20.08966667,38.71296667,2.68742
2235,20.08313333,38.72433333,2.68742
2236,20.0766,38.7357,2.68742
2237,20.0668,38.7698,2.68742
2238,20.0766,38.7698,2.68742
2239,20.0766,38.7698,2.68742
2240,20.07333333,38.78116667,2.68742
2241,20.07006667,38.79253333,2.68742
2242,20.0668,38.8039,2.68742
2243,20.0668,38.7698,2.68742
2244,20.0668,38.7357,2.68742
2245,20.0668,38.7698,2.68742
2246,20.0668,38.8039,2.68742
2247,20.057000000000002,38.8039,2.68742
2248,20.0472,38.8039,2.68742
2249,20.0472,38.8379,2.68742
2250,20.0276,38.8379,2.68742
2251,20.0325,38.8379,2.68742
2252,20.0374,38.8379,2.68742
2253,20.0374,38.8379,2.68742
2254,20.0374,38.8379,2.68742
2255,20.0276,38.8379,2.68742
2256,20.0472,38.8379,2.68742
2257,20.008,38.8039,2.69964
2258,20.01453333,38.81523333,2.695566667
2259,20.02106667,38.82656667,2.691493333
2260,20.0276,38.8379,2.68742
2261,20.02368,38.84472,2.68742
2262,20.01976,38.85154,2.68742
2263,20.01584,38.85836,2.68742
2264,20.01192,38.86518,2.68742
2265,20.008,38.872,2.68742
2266,20.0031,38.872,2.69353
2267,19.9982,38.872,2.69964
2268,19.9982,38.872,2.68742
2269,19.9933,38.88905,2.68742
2270,19.9884,38.9061,2.68742
2271,19.9835,38.9146,2.68742
2272,19.9786,38.9231,2.68742
2273,19.9737,38.9316,2.68742
2274,19.9688,38.9401,2.68742
2275,19.9786,38.9401,2.68742
2276,19.9786,38.9401,2.68742
2277,19.97615,38.957125,2.68742
2278,19.9737,38.97415,2.68742
2279,19.97125,38.991175,2.68742
2280,19.9688,39.0082,2.68742
